run_id,holdout_generator,model,candidate_order,C,gamma,layer,train_segments,val_segments,val_segment_auc,val_segment_eer,track_roc_auc,track_eer,val_track_macro_f1,fit_seconds,val_inference_seconds,warnings
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,12,1.0,,2.0,6355,1394,0.9390457667002834,0.1354992076069731,0.9556948798328108,0.09090909090909091,0.7962017482787963,3.3476117089157924,0.008110874914564192,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,13,10.0,,2.0,6355,1394,0.938115305191375,0.12878787878787878,0.9578369905956113,0.09090909090909091,0.7962017482787963,3.240957999951206,0.008201541961170733,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,14,100.0,,2.0,6355,1394,0.9285405561158335,0.13232963549920762,0.9526384535005225,0.09090909090909091,0.7962017482787963,3.8182313749566674,0.00610891601536423,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,15,0.01,,3.0,6355,1394,0.938217355808481,0.10606060606060606,0.9571055381400209,0.09090909090909091,0.7962017482787963,0.8137164580402896,0.007440667017363012,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,16,0.1,,3.0,6355,1394,0.9383794362003555,0.12121212121212122,0.9539184952978056,0.11264367816091958,0.7627668941228263,1.2155405409866944,0.007968916092067957,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,17,1.0,,3.0,6355,1394,0.9319082264803342,0.13636363636363635,0.9505224660397074,0.11363636363636363,0.7627668941228263,2.1487023750087246,0.007889875094406307,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,18,10.0,,3.0,6355,1394,0.9248307160351534,0.1489698890649762,0.9439393939393939,0.11363636363636363,0.7627668941228263,2.3216157499700785,0.0028123329393565655,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,19,100.0,,3.0,6355,1394,0.9157962349325265,0.14580031695721074,0.9399686520376176,0.13636363636363635,0.7297238643367449,1.4090131249977276,0.004267208045348525,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,20,0.01,,4.0,6355,1394,0.9534769245545789,0.08161648177496039,0.9670846394984327,0.0482758620689655,0.8790098509724678,0.6783792920177802,0.003441833076067269,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,21,0.1,,4.0,6355,1394,0.9470837535417568,0.08240887480190173,0.9592476489028212,0.06818181818181818,0.83694878539378,1.0969365829369053,0.0040039169834926724,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,22,1.0,,4.0,6355,1394,0.9374189598040628,0.10301109350237714,0.9466562173458725,0.09090909090909091,0.7962017482787963,1.683691667043604,0.004863749956712127,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,23,10.0,,4.0,6355,1394,0.9379172069346395,0.10606060606060606,0.9454806687565307,0.09090909090909091,0.7962017482787963,1.6368991659255698,0.00781924999319017,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,24,100.0,,4.0,6355,1394,0.9397361091101186,0.09848484848484848,0.9511494252873564,0.10804597701149421,0.7685990338164251,1.2404576669214293,0.0006130830151960254,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,25,0.01,,5.0,6355,1394,0.9565024252029006,0.0911251980982567,0.972466039707419,0.06818181818181818,0.83694878539378,0.7370790409622714,0.007241250015795231,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,26,0.1,,5.0,6355,1394,0.9522283052393987,0.09848484848484848,0.9697492163009405,0.06818181818181818,0.83694878539378,1.2361048329621553,0.006477458984591067,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,27,1.0,,5.0,6355,1394,0.947876146568698,0.11727416798732171,0.9618599791013585,0.1103448275862069,0.7656663928297811,1.5753607079386711,0.0012742499820888042,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,28,10.0,,5.0,6355,1394,0.9495629832396869,0.11410459587955624,0.960710553814002,0.11363636363636363,0.7627668941228263,1.2631919169798493,0.004215207998640835,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,29,100.0,,5.0,6355,1394,0.9364314700091244,0.12121212121212122,0.9562434691745036,0.12873563218390804,0.7375574407917993,0.7698792080627754,0.006383290980011225,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,30,0.01,,6.0,6355,1394,0.965765019449647,0.08333333333333333,0.9773772204806688,0.06818181818181818,0.83694878539378,0.5908550419844687,0.004614875069819391,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,31,0.1,,6.0,6355,1394,0.9671997310666091,0.07575757575757576,0.9812957157784744,0.07126436781609191,0.8332582521090999,1.248814083985053,0.005693082930520177,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,32,1.0,,6.0,6355,1394,0.965765019449647,0.06973058637083995,0.980355276907001,0.08965517241379306,0.7994547490385083,1.3896790830185637,0.0022943749791011214,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,33,10.0,,6.0,6355,1394,0.9631117034048887,0.08637083993660855,0.9753396029258098,0.1103448275862069,0.7656663928297811,0.9735926249995828,0.003567707957699895,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,34,100.0,,6.0,6355,1394,0.9577330355856505,0.09848484848484848,0.9697753396029258,0.096551724137931,0.7898160866910866,0.8933485000161454,0.004035625024698675,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,35,0.01,,7.0,6355,1394,0.9684723622916966,0.07606973058637079,0.9738244514106582,0.06818181818181818,0.83694878539378,0.683424917049706,0.002162290969863534,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,36,0.1,,7.0,6355,1394,0.9710596455842098,0.08333333333333333,0.9743991640543365,0.08965517241379306,0.7994547490385083,1.0637292090104893,0.0059552500024437904,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,37,1.0,,7.0,6355,1394,0.9703092733996063,0.09429477020602217,0.9736154649947754,0.09090909090909091,0.7962017482787963,1.4972057500854135,0.001640666974708438,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,38,10.0,,7.0,6355,1394,0.9637089996638333,0.09848484848484848,0.9667711598746082,0.09090909090909091,0.7962017482787963,1.4292181660421193,0.0023637079866603017,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,39,100.0,,7.0,6355,1394,0.9530447101762474,0.10538827258320127,0.9647335423197492,0.09090909090909091,0.7962017482787963,0.812570916954428,0.0034210829762741923,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,40,0.01,,8.0,6355,1394,0.9671397012918408,0.07527733755942945,0.9742424242424242,0.045454545454545456,0.8833156169722739,0.6394057089928538,0.006236084038391709,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,41,0.1,,8.0,6355,1394,0.9651707246794411,0.07606973058637079,0.9716300940438871,0.07586206896551728,0.8260290556900727,1.1202162499539554,0.015437416965141892,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,42,1.0,,8.0,6355,1394,0.9583933631081016,0.09508716323296351,0.964158829676071,0.09090909090909091,0.7962017482787963,1.7606666670180857,0.003037292044609785,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,43,10.0,,8.0,6355,1394,0.9534319022235029,0.08637083993660855,0.9600574712643679,0.09090909090909091,0.7962017482787963,1.838508625049144,0.00539750000461936,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,44,100.0,,8.0,6355,1394,0.954041204437401,0.09033280507131536,0.9665099268547545,0.08045977011494254,0.8128924990735269,0.8566514999838546,0.004478082992136478,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,45,0.01,,9.0,6355,1394,0.9744573308360948,0.07575757575757576,0.9805120167189134,0.05517241379310345,0.8664879931389365,0.6727887499146163,0.0023035421036183834,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,46,0.1,,9.0,6355,1394,0.9710056187869183,0.08333333333333333,0.9735632183908047,0.09090909090909091,0.7962017482787963,1.0247364579699934,0.003915917011909187,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,47,1.0,,9.0,6355,1394,0.9652547663641167,0.10301109350237714,0.9686520376175549,0.06818181818181818,0.83694878539378,1.6150793329579756,0.004264999995939434,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,48,10.0,,9.0,6355,1394,0.9614728905537145,0.10606060606060606,0.9662486938349006,0.07816091954022986,0.8224877555312948,1.1254350830568,0.006936999969184399,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,49,100.0,,9.0,6355,1394,0.9431127839408345,0.11568938193343903,0.9643155694879832,0.08275862068965523,0.809466984884646,0.85687737504486,0.004139291006140411,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,50,0.01,,10.0,6355,1394,0.9687304903232005,0.09191759112519815,0.9814002089864159,0.06666666666666665,0.8406917768354536,0.6715867919847369,0.007357166963629425,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,51,0.1,,10.0,6355,1394,0.9680701628007491,0.09848484848484848,0.9774294670846395,0.09090909090909091,0.7962017482787963,1.0936491249594837,0.0075323330238461494,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,52,1.0,,10.0,6355,1394,0.9651467127695337,0.09090909090909091,0.9707419017763845,0.08275862068965523,0.809466984884646,1.3175207909662277,0.0013162079267203808,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,53,10.0,,10.0,6355,1394,0.958801565576526,0.10935023771790808,0.9646290491118076,0.11363636363636363,0.7627668941228263,0.8817712500458583,0.007213582983240485,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,54,100.0,,10.0,6355,1394,0.9490587331316332,0.11363636363636363,0.9705851619644723,0.11363636363636363,0.7627668941228263,0.7508007499855012,0.002487083082087338,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,55,0.01,,11.0,6355,1394,0.9706994669356,0.0855784469096672,0.9841692789968652,0.04597701149425293,0.8833156169722739,0.7792103330139071,0.0029804169898852706,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,56,0.1,,11.0,6355,1394,0.9659270998415214,0.09033280507131536,0.976907001044932,0.08275862068965523,0.809466984884646,1.0205378340324387,0.007365749916061759,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,57,1.0,,11.0,6355,1394,0.960026172981799,0.10063391442155312,0.9665621734587252,0.09090909090909091,0.7962017482787963,1.7398429590975866,0.003968125092796981,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,58,10.0,,11.0,6355,1394,0.9546144887864381,0.12878787878787878,0.9590909090909091,0.11363636363636363,0.7627668941228263,1.081318625016138,0.006355417077429593,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,59,100.0,,11.0,6355,1394,0.9405104932046295,0.12121212121212122,0.956765935214211,0.09425287356321843,0.7929891956782713,0.9909262909786776,0.011568707996048033,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,60,0.01,,12.0,6355,1394,0.9658310522018921,0.08333333333333333,0.9786833855799373,0.06818181818181818,0.83694878539378,0.5087190830381587,0.004616582999005914,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,61,0.1,,12.0,6355,1394,0.9607645392114489,0.09090909090909091,0.9745559038662487,0.06818181818181818,0.83694878539378,1.0868124580010772,0.002025958034209907,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,62,1.0,,12.0,6355,1394,0.9562382941939201,0.10606060606060606,0.9665099268547546,0.09425287356321843,0.7929891956782713,1.8335761670023203,0.005339666036888957,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,63,10.0,,12.0,6355,1394,0.9534228977572876,0.10855784469096674,0.9618077324973877,0.10804597701149421,0.7685990338164251,2.2736410829238594,0.004908208968117833,[]
unseen_classical_mert_20260919T171142Z,udio,Frozen MERT + LR,64,100.0,,12.0,6355,1394,0.9241283676703644,0.12878787878787878,0.947884012539185,0.10114942528735638,0.7835843373493976,1.1845053329598159,0.007168458076193929,[]
