track_id,original_audio_id,label,score,n_segments,prediction,run_id,model,variant,split,threshold
sample_01265,some dextromethorphan - Jeva,1,0.8149976929904685,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01268,Sturgeon's Law - Nihilore,1,0.7647226778027587,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01280,The Stairway - WarpToken,1,0.824095373996232,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01281,Three Bird - My brother Daniel,1,0.8979463117005112,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01282,Timen Passing By - Jason Shaw,1,0.8224686326744278,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01288,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,0.8676490894919913,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01291,Westside Chillers - Little Glass Men,1,0.8505358130999768,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01295,Agora - Malaventura,1,0.7053132740857314,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01304,Evil Cannot Create - Caleb Lemond,1,0.8563694554165603,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01324,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,0.9917156560130757,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01325,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,0.9794444465539138,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01329,New Life (take 1) - Bird Names,1,0.8111327821375918,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01330,New Life (take 1) - Bird Names,1,0.9396095566749437,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01331,Norweigian Wood II - Bird Names,1,0.6001766514782675,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01340,Roller Star - Monroeville Music Center,1,0.8250127154225572,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01341,"Roundtrip - Oh Yeah, the Future",1,0.9313916330004878,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01347,Soleares&beats - Malaventura,1,0.6086958796944151,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01351,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.8456653109867626,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01352,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.7502918336398899,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01362,Time Is Love - Silence is full of birds,1,0.8191300055025105,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01372,2 (Wasn't There) - Isle of Pine,1,0.70400591519395,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01382,Beyond Luxury - Mors Ontologica,1,0.7073385176288739,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01394,Empty Pockets - Pete Prodoehl,1,0.6565536486776863,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01397,Fear - Los Fancy Free,1,0.8855761849477467,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01402,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.8719776300939565,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01415,I Fell - Mod Fun,1,0.867569571338295,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01425,Lights Up - Pipe Choir,1,0.971638782618562,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01429,March of the GPA Mechanics - [t]ghost,1,0.941046679658459,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01442,Redlight - Room For A Ghost,1,0.7541012821792563,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01447,Scramby Eggs - Andy G. Cohen,1,0.9006176872234857,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01451,Shipwrecked Crew - Pete Prodoehl,1,0.5885759911127079,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01461,The girl just faded - Los Llamarada,1,0.6010902174201552,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01467,Voxel - Andy G. Cohen,1,0.8859378319916464,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01475,Windows of the Skull - Sarin,1,0.6593134620226441,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01488,Night Drive - Decktonic,1,0.6110690684721475,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01507,Nuo Maisemat - Paavoharju,1,0.6042436204461474,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01512,CopperNickle - UncleBibby,1,0.2558188182004675,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01513,Daylight Savings - My brother Daniel,1,0.6979430550356165,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01514,mystery team 2090 - Jesse Futerman,1,0.7577605104923095,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01525,SD (Ill Mix) - H-LR,1,0.5174229546588446,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01530,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.7163287196707935,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01532,Time Is Love - Silence is full of birds,1,0.11892465299593251,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01534,Roller Star - Monroeville Music Center,1,0.664131001395925,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01537,Soleares&beats - Malaventura,1,0.3121128395177318,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01543,Evil Cannot Create - Caleb Lemond,1,0.7822542724630485,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01549,"Roundtrip - Oh Yeah, the Future",1,0.9106563729461152,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01564,Norweigian Wood II - Bird Names,1,0.5691647642286372,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01565,New Life (take 1) - Bird Names,1,0.9082117292353752,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01566,New Life (take 1) - Bird Names,1,0.4021501051262321,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01593,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7124089167600133,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01607,March of the GPA Mechanics - [t]ghost,1,0.4362690700363379,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01608,Windows of the Skull - Sarin,1,0.5058639107653538,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01610,Empty Pockets - Pete Prodoehl,1,0.544274992323985,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01612,Scramby Eggs - Andy G. Cohen,1,0.2912831380434128,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01613,Voxel - Andy G. Cohen,1,0.2362657529951402,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01615,The girl just faded - Los Llamarada,1,0.8067883233155566,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01620,2 (Wasn't There) - Isle of Pine,1,0.6363261084128365,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01622,I Fell - Mod Fun,1,0.47854097167733256,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01624,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.3457389457103595,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01636,CopperNickle - UncleBibby,1,0.8300038846180531,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01638,Daylight Savings - My brother Daniel,1,0.842449868736742,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01649,mystery team 2090 - Jesse Futerman,1,0.8868378982306907,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01650,Night Drive - Decktonic,1,0.6953192820363304,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01653,Nuo Maisemat - Paavoharju,1,0.9859157346402636,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01667,SD (Ill Mix) - H-LR,1,0.9198131086365563,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01685,Evil Cannot Create - Caleb Lemond,1,0.65497307033693,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01704,New Life (take 1) - Bird Names,1,0.7670325854487375,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01705,Norweigian Wood II - Bird Names,1,0.8604391523577196,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01709,Roller Star - Monroeville Music Center,1,0.8956204536885296,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01710,"Roundtrip - Oh Yeah, the Future",1,0.8010343624663978,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01713,Soleares&beats - Malaventura,1,0.8373587768682108,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01716,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9830039424452087,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01723,Time Is Love - Silence is full of birds,1,0.937128225343813,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01730,2 (Wasn't There) - Isle of Pine,1,0.8969121728925864,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01735,Empty Pockets - Pete Prodoehl,1,0.7684529906359446,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01738,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.8762212824599208,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01741,I Fell - Mod Fun,1,0.9210743778958633,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01749,March of the GPA Mechanics - [t]ghost,1,0.9081189381764464,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01759,Scramby Eggs - Andy G. Cohen,1,0.7250986939696106,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01768,The girl just faded - Los Llamarada,1,0.9427490161675464,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01771,Voxel - Andy G. Cohen,1,0.8674608234162177,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01775,Windows of the Skull - Sarin,1,0.9500270484752614,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01778,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.6623603116232913,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01798,CopperNickle - UncleBibby,1,0.9584833301633979,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01801,Daylight Savings - My brother Daniel,1,0.9965594147387115,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01810,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.9266651296128936,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01818,If You're Ther - Nicola Ratti,1,0.7945670021374627,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01826,Kumorizoranohajimarutokoro - Hosomi,1,0.9635471788494558,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01835,Loved Ones - Rowan Box,1,0.9951499966612465,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01836,Morning Bell - Nihilore,1,0.8020983201823692,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01837,mystery team 2090 - Jesse Futerman,1,0.8490859957320085,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01838,Night Drive - Decktonic,1,0.8958244164109873,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01842,Nuo Maisemat - Paavoharju,1,0.7415347073016635,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01859,SD (Ill Mix) - H-LR,1,0.9376963709441115,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01864,some dextromethorphan - Jeva,1,0.8890500652585418,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01867,Sturgeon's Law - Nihilore,1,0.8962960580479409,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01879,The Stairway - WarpToken,1,0.981343104980706,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01880,Three Bird - My brother Daniel,1,0.8962968090446737,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01881,Timen Passing By - Jason Shaw,1,0.9634742136292773,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,0.9828868431030915,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01890,Westside Chillers - Little Glass Men,1,0.6885912558549989,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01895,Agora - Malaventura,1,0.9859495929286994,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01904,Evil Cannot Create - Caleb Lemond,1,0.9896584380432459,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01923,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,0.999010384089747,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01926,New Life (take 1) - Bird Names,1,0.9337434941697563,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01927,Norweigian Wood II - Bird Names,1,0.9709950013537119,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01935,Roller Star - Monroeville Music Center,1,0.9964215087815502,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01936,"Roundtrip - Oh Yeah, the Future",1,0.9959039715592095,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01941,Soleares&beats - Malaventura,1,0.9877920988175735,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01945,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9053033740058118,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01955,Time Is Love - Silence is full of birds,1,0.989585566905596,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01964,2 (Wasn't There) - Isle of Pine,1,0.9446930195595484,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01974,Beyond Luxury - Mors Ontologica,1,0.9118601708033478,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01986,Empty Pockets - Pete Prodoehl,1,0.7440794131835109,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01989,Fear - Los Fancy Free,1,0.9938853636301972,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_01994,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7858523539183897,1,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02007,I Fell - Mod Fun,1,0.9290665202704215,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02017,Lights Up - Pipe Choir,1,0.9358962334327865,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02021,March of the GPA Mechanics - [t]ghost,1,0.9919513664238438,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02034,Redlight - Room For A Ghost,1,0.9687347455291612,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02039,Scramby Eggs - Andy G. Cohen,1,0.9968535254635551,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02043,Shipwrecked Crew - Pete Prodoehl,1,0.9455930896531868,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02053,The girl just faded - Los Llamarada,1,0.9543056187872963,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02059,Voxel - Andy G. Cohen,1,0.9931423347204853,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02067,Windows of the Skull - Sarin,1,0.9800827973235479,2,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02087,CopperNickle - UncleBibby,1,0.8573076491516568,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02088,CopperNickle - UncleBibby,1,0.504621487261484,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02091,Daylight Savings - My brother Daniel,1,0.8444250605901708,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02092,Daylight Savings - My brother Daniel,1,0.7973658506725528,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02113,mystery team 2090 - Jesse Futerman,1,0.8189250892269505,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02114,mystery team 2090 - Jesse Futerman,1,0.7886692680672068,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02115,Night Drive - Decktonic,1,0.8354331555740404,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02116,Night Drive - Decktonic,1,0.8059948982728679,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02121,Nuo Maisemat - Paavoharju,1,0.9013547985295326,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02122,Nuo Maisemat - Paavoharju,1,0.9574633410986239,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02149,SD (Ill Mix) - H-LR,1,0.8301125571261944,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02150,SD (Ill Mix) - H-LR,1,0.5589156548108128,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02185,Evil Cannot Create - Caleb Lemond,1,0.8642887775368199,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02186,Evil Cannot Create - Caleb Lemond,1,0.8986397757632835,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02221,New Life (take 1) - Bird Names,1,0.7724394830675312,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02222,New Life (take 1) - Bird Names,1,0.8805528645046533,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02223,Norweigian Wood II - Bird Names,1,0.7026227162145787,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02224,Norweigian Wood II - Bird Names,1,0.8587684206376087,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02231,Roller Star - Monroeville Music Center,1,0.7936150591739275,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02232,Roller Star - Monroeville Music Center,1,0.9410244272556482,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02233,"Roundtrip - Oh Yeah, the Future",1,0.8657704727353744,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02234,"Roundtrip - Oh Yeah, the Future",1,0.8063587206261772,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02239,Soleares&beats - Malaventura,1,0.8434193906638524,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02240,Soleares&beats - Malaventura,1,0.7718681224522848,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02245,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.6860744877212858,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02246,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9156364771831859,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02259,Time Is Love - Silence is full of birds,1,0.9795921621699678,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02260,Time Is Love - Silence is full of birds,1,0.8045588893134802,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02273,2 (Wasn't There) - Isle of Pine,1,0.8102657572435188,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02274,2 (Wasn't There) - Isle of Pine,1,0.903781506701543,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02283,Empty Pockets - Pete Prodoehl,1,0.8292489040202146,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02284,Empty Pockets - Pete Prodoehl,1,0.8587312882615746,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02289,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.8025857931965166,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02290,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7699030241604784,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02295,I Fell - Mod Fun,1,0.856038621755757,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02296,I Fell - Mod Fun,1,0.8056452990324491,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02311,March of the GPA Mechanics - [t]ghost,1,0.8049166550390167,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02312,March of the GPA Mechanics - [t]ghost,1,0.9666074482396715,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02331,Scramby Eggs - Andy G. Cohen,1,0.8400655912006293,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02332,Scramby Eggs - Andy G. Cohen,1,0.7972214480060243,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02349,The girl just faded - Los Llamarada,1,0.9644180520520501,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02350,The girl just faded - Los Llamarada,1,0.7739903400185448,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02355,Voxel - Andy G. Cohen,1,0.9152768646592043,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02356,Voxel - Andy G. Cohen,1,0.6873764288294382,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02363,Windows of the Skull - Sarin,1,0.7507474992054378,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02364,Windows of the Skull - Sarin,1,0.8597957915823845,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02369,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.7719813183998444,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02370,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.8034498675425898,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02387,CopperNickle - UncleBibby,1,0.910960766896587,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02388,CopperNickle - UncleBibby,1,0.7336322760819818,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02391,Daylight Savings - My brother Daniel,1,0.6999327902455965,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02392,Daylight Savings - My brother Daniel,1,0.6632112034925426,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02413,mystery team 2090 - Jesse Futerman,1,0.8143102032341569,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02414,mystery team 2090 - Jesse Futerman,1,0.8771500366439365,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02415,Night Drive - Decktonic,1,0.5574641321812218,3,0,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02416,Night Drive - Decktonic,1,0.6357892912993549,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02421,Nuo Maisemat - Paavoharju,1,0.8840099044536425,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02422,Nuo Maisemat - Paavoharju,1,0.9602479591681646,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02449,SD (Ill Mix) - H-LR,1,0.9541976948519988,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02450,SD (Ill Mix) - H-LR,1,0.745584503835334,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02485,Evil Cannot Create - Caleb Lemond,1,0.8328394869772983,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02486,Evil Cannot Create - Caleb Lemond,1,0.6907573242192551,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02521,New Life (take 1) - Bird Names,1,0.8993950343285132,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
sample_02522,New Life (take 1) - Bird Names,1,0.6506876594786039,3,1,classical_20260919T110356Z,LogisticRegression,optimized,val,0.5634561570614823
